@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute outputs-1 {0,1,2,3}

@data
2640,'2022/02/21 23:54:20:050',9,0.743397,0.647751,0.719792,0.735751,0.760795,0.761124,0.771981,0.698825,0.775161,0.692671,0.795436,0.678537,3
2641,'2022/02/21 23:54:20:149',9,0.746326,0.635155,0.727298,0.724886,0.76881,0.74258,0.771186,0.681707,0.777918,0.673859,0.798337,0.657766,3
2642,'2022/02/21 23:54:20:249',9,0.753026,0.620135,0.738874,0.710124,0.78155,0.714409,0.77465,0.663421,0.781397,0.650647,0.805221,0.630329,3
2643,'2022/02/21 23:54:20:367',9,0.769294,0.591713,0.761549,0.690524,0.815212,0.681593,0.829394,0.658008,0.838275,0.626837,0.827719,0.584044,3
2644,'2022/02/21 23:54:20:447',9,0.763899,0.57826,0.787587,0.660885,0.808947,0.610638,0.804098,0.59727,0.803883,0.580713,0.825145,0.542768,3
2645,'2022/02/21 23:54:20:546',9,0.762095,0.555891,0.805495,0.607423,0.836197,0.529877,0.809608,0.561666,0.803825,0.553508,0.800767,0.53919,3
2646,'2022/02/21 23:54:20:745',9,0.774574,0.489178,0.821308,0.491494,0.846162,0.403853,0.813236,0.48538,0.806752,0.481647,0.816837,0.380104,3
2647,'2022/02/21 23:54:20:844',9,0.771853,0.467049,0.820059,0.462869,0.843138,0.37233,0.812505,0.457278,0.809694,0.451849,0.81168,0.353946,3
2648,'2022/02/21 23:54:20:943',9,0.769009,0.433399,0.818138,0.427478,0.834382,0.328109,0.808218,0.417853,0.806287,0.411092,0.802896,0.311749,3
2649,'2022/02/21 23:54:21:042',9,0.764399,0.395669,0.821028,0.375439,0.824697,0.279137,0.801012,0.373784,0.798559,0.366735,0.790564,0.268284,3
2650,'2022/02/21 23:54:21:141',9,0.754559,0.35432,0.807879,0.33069,0.80764,0.228184,0.790744,0.314139,0.783079,0.311136,0.77562,0.230297,3
2651,'2022/02/21 23:54:21:240',9,0.743814,0.312368,0.796092,0.290808,0.791499,0.187367,0.778112,0.273598,0.77043,0.268358,0.760097,0.193566,3
2652,'2022/02/21 23:54:21:338',9,0.734425,0.279867,0.786604,0.2644,0.77799,0.152902,0.765274,0.242397,0.757601,0.231227,0.742441,0.149746,3
2653,'2022/02/21 23:54:21:437',9,0.730298,0.255541,0.779924,0.235272,0.775557,0.133155,0.757466,0.217191,0.748466,0.207022,0.733766,0.123073,3
2654,'2022/02/21 23:54:21:537',9,0.722032,0.232633,0.776772,0.212707,0.767001,0.108181,0.744155,0.18737,0.735661,0.180651,0.721722,0.103354,3
2655,'2022/02/21 23:54:21:636',9,0.714028,0.214589,0.771706,0.193999,0.759397,0.086217,0.733955,0.167254,0.726081,0.160646,0.707894,0.083382,3
2656,'2022/02/21 23:54:21:735',9,0.712261,0.203546,0.76896,0.182314,0.754459,0.075862,0.731828,0.156739,0.723304,0.15306,0.706371,0.072797,3
2657,'2022/02/21 23:54:21:835',9,0.716032,0.197215,0.771365,0.170334,0.758271,0.068979,0.734256,0.147842,0.726373,0.144634,0.71078,0.064841,3
2658,'2022/02/21 23:54:21:939',9,0.718323,0.192255,0.77494,0.168995,0.760545,0.06848,0.737965,0.144303,0.730185,0.1414,0.714351,0.059935,3
2659,'2022/02/21 23:54:22:032',9,0.723978,0.187296,0.779125,0.167143,0.766559,0.06571,0.743437,0.140547,0.73617,0.135965,0.720922,0.056488,3
2660,'2022/02/21 23:54:22:132',9,0.728594,0.185913,0.783257,0.167905,0.771699,0.067762,0.749821,0.139865,0.742632,0.132191,0.728216,0.056686,3
2661,'2022/02/21 23:54:22:231',9,0.732441,0.182784,0.786167,0.16203,0.773972,0.065791,0.752306,0.137185,0.745046,0.13209,0.73194,0.054626,3
2662,'2022/02/21 23:54:22:330',9,0.735652,0.17298,0.788683,0.156395,0.776448,0.05642,0.756471,0.130306,0.749369,0.122063,0.733758,0.045852,3
2663,'2022/02/21 23:54:22:429',9,0.737636,0.168435,0.790451,0.150193,0.777853,0.052484,0.758419,0.122433,0.750398,0.120387,0.735436,0.042352,3
2664,'2022/02/21 23:54:22:528',9,0.742025,0.173117,0.793001,0.152725,0.779746,0.055469,0.764881,0.128504,0.756992,0.122369,0.740336,0.049306,3
2665,'2022/02/21 23:54:22:628',9,0.748357,0.189498,0.798652,0.170472,0.787654,0.077786,0.772599,0.145736,0.764262,0.13743,0.749647,0.061236,3
2666,'2022/02/21 23:54:22:727',9,0.753751,0.200719,0.799753,0.180189,0.793444,0.089102,0.779181,0.156589,0.77221,0.150305,0.759283,0.075214,3
2667,'2022/02/21 23:54:22:820',9,0.757951,0.22189,0.803825,0.208207,0.801307,0.116871,0.786784,0.186261,0.779655,0.176057,0.767104,0.099635,3
2668,'2022/02/21 23:54:22:946',9,0.766405,0.258859,0.796112,0.208464,0.81208,0.164764,0.793474,0.222853,0.78901,0.216711,0.780792,0.133955,3
2669,'2022/02/21 23:54:23:001',9,0.770878,0.287006,0.79999,0.234264,0.802835,0.201113,0.800467,0.260878,0.802832,0.260922,0.799832,0.184459,3
2670,'2022/02/22 00:06:08:818',10,0.201987,0.491764,0.247244,0.352333,0.281636,0.198576,0.216115,0.42437,0.205047,0.407511,0.200939,0.202823,3
2671,'2022/02/22 00:06:08:916',10,0.197839,0.490515,0.245649,0.349798,0.283839,0.201607,0.217023,0.420668,0.205532,0.404082,0.200797,0.204024,3
2672,'2022/02/22 00:06:09:014',10,0.193357,0.487663,0.241318,0.348596,0.280702,0.201281,0.215276,0.421169,0.203205,0.404932,0.200935,0.1998,3
2673,'2022/02/22 00:06:09:113',10,0.192911,0.484278,0.242273,0.345933,0.284957,0.200294,0.214955,0.41726,0.203744,0.399761,0.201618,0.196701,3
2674,'2022/02/22 00:06:09:213',10,0.199162,0.475761,0.250134,0.343496,0.296167,0.197251,0.218701,0.409344,0.209025,0.390267,0.211099,0.193157,3
2675,'2022/02/22 00:06:09:311',10,0.204544,0.463563,0.255778,0.326556,0.302249,0.187439,0.226555,0.397686,0.215474,0.377427,0.216372,0.182139,3
2676,'2022/02/22 00:06:09:410',10,0.210014,0.462257,0.261199,0.332177,0.312483,0.187904,0.231867,0.395801,0.22143,0.375579,0.223117,0.17725,3
2677,'2022/02/22 00:06:09:509',10,0.217146,0.469835,0.269635,0.338691,0.320224,0.197509,0.238965,0.402396,0.229658,0.385385,0.232259,0.18248,3
2678,'2022/02/22 00:06:09:607',10,0.224382,0.475613,0.276193,0.338009,0.317309,0.192482,0.245593,0.407116,0.235017,0.3889,0.231229,0.187422,3
2679,'2022/02/22 00:06:09:706',10,0.238063,0.483175,0.284816,0.341905,0.320877,0.188617,0.258218,0.416095,0.2466,0.39872,0.233199,0.195074,3
2680,'2022/02/22 00:06:09:805',10,0.252679,0.491176,0.301816,0.349724,0.334979,0.199549,0.276934,0.424715,0.263608,0.406354,0.249617,0.201015,3
2681,'2022/02/22 00:06:09:905',10,0.267298,0.504666,0.320827,0.370303,0.352085,0.219304,0.29654,0.438568,0.281302,0.419595,0.269292,0.212688,3
2682,'2022/02/22 00:06:10:004',10,0.282938,0.51391,0.338299,0.383623,0.369545,0.23085,0.313333,0.454423,0.300568,0.433017,0.288801,0.227674,3
2683,'2022/02/22 00:06:10:103',10,0.293177,0.516348,0.349316,0.382366,0.381205,0.234465,0.322064,0.456885,0.311313,0.435903,0.298925,0.234116,3
2684,'2022/02/22 00:06:10:203',10,0.299298,0.51899,0.354778,0.384595,0.387746,0.233021,0.330749,0.460035,0.319995,0.43829,0.304576,0.234569,3
2685,'2022/02/22 00:06:10:302',10,0.302996,0.523083,0.358941,0.390771,0.391417,0.235884,0.334718,0.466482,0.322769,0.44681,0.308004,0.236907,3
2686,'2022/02/22 00:06:10:401',10,0.300388,0.522195,0.358171,0.394324,0.388826,0.239201,0.332962,0.464517,0.321027,0.44483,0.306936,0.238878,3
2687,'2022/02/22 00:06:10:498',10,0.291122,0.519511,0.346466,0.388804,0.381404,0.239552,0.323049,0.461781,0.30927,0.440683,0.298451,0.236072,3
2688,'2022/02/22 00:06:10:597',10,0.262592,0.508557,0.315921,0.379753,0.350794,0.223994,0.289777,0.438694,0.275013,0.42566,0.265265,0.226187,3
2689,'2022/02/22 00:06:10:696',10,0.23028,0.497213,0.278025,0.361361,0.310401,0.202926,0.2525,0.420435,0.238072,0.405555,0.226918,0.207178,3
2690,'2022/02/22 00:06:10:794',10,0.199885,0.486815,0.244661,0.351634,0.278113,0.195185,0.21621,0.411302,0.204862,0.397876,0.195104,0.202192,3
2691,'2022/02/22 00:06:10:895',10,0.177711,0.48442,0.222864,0.349104,0.253674,0.195828,0.192936,0.409815,0.181194,0.3977,0.173817,0.200046,3
2692,'2022/02/22 00:06:10:994',10,0.167144,0.485906,0.210862,0.354146,0.241892,0.203106,0.182563,0.415891,0.171229,0.400008,0.16285,0.20503,3
2693,'2022/02/22 00:06:11:093',10,0.165866,0.485335,0.207589,0.353281,0.238806,0.204971,0.181352,0.41865,0.168574,0.40324,0.161879,0.201292,3
2694,'2022/02/22 00:06:11:192',10,0.165787,0.473609,0.20995,0.342121,0.242128,0.194107,0.18127,0.408849,0.169228,0.391065,0.163838,0.193014,3
2695,'2022/02/22 00:06:11:290',10,0.166955,0.451905,0.209758,0.317133,0.244829,0.171026,0.182322,0.386515,0.169402,0.367002,0.164151,0.170176,3
2696,'2022/02/22 00:06:11:395',10,0.166489,0.419328,0.212116,0.288634,0.245741,0.138048,0.181633,0.348346,0.172004,0.329681,0.164835,0.137942,3
2697,'2022/02/22 00:06:11:494',10,0.169431,0.378545,0.218066,0.25302,0.248086,0.098661,0.183509,0.305828,0.173739,0.289983,0.167436,0.100554,3
2698,'2022/02/22 00:06:11:592',10,0.173138,0.346313,0.217805,0.210448,0.247421,0.061235,0.189057,0.269387,0.178364,0.250641,0.167976,0.065957,3
2699,'2022/02/22 00:06:11:691',10,0.169786,0.318918,0.210654,0.174256,0.239628,0.029786,0.187494,0.237917,0.175117,0.22081,0.160454,0.037809,3
2700,'2022/02/22 00:06:11:790',10,0.171966,0.294536,0.208343,0.152108,0.240517,-0.029414,0.186889,0.223242,0.173847,0.200747,0.158676,0.016231,3
2701,'2022/02/22 00:06:11:889',10,0.174402,0.289165,0.21511,0.136689,0.244054,-0.016278,0.18967,0.203477,0.178655,0.187171,0.160727,-0.001942,3
2702,'2022/02/22 00:06:11:988',10,0.178385,0.284824,0.219048,0.136439,0.247478,-0.037088,0.194763,0.20504,0.183356,0.188369,0.163818,-0.010482,3
2703,'2022/02/22 00:06:12:086',10,0.171946,0.293079,0.210837,0.145893,0.243345,-0.020564,0.189271,0.206878,0.176455,0.192528,0.162611,0.009731,3
2704,'2022/02/22 00:06:12:185',10,0.161387,0.309161,0.201636,0.162307,0.229174,-0.006516,0.176417,0.223987,0.163553,0.208626,0.146045,0.021826,3
2705,'2022/02/22 00:06:12:284',10,0.1476,0.328047,0.192572,0.188921,0.222286,0.026696,0.158593,0.23825,0.148972,0.225222,0.136311,0.044418,3
2706,'2022/02/22 00:06:12:383',10,0.128324,0.337627,0.177034,0.212762,0.205816,0.043204,0.136361,0.252407,0.13104,0.242079,0.120397,0.070675,3
2707,'2022/02/22 00:06:12:481',10,0.113251,0.347199,0.15704,0.211608,0.188848,0.054776,0.119703,0.260022,0.113632,0.250867,0.106285,0.074152,3
2708,'2022/02/22 00:06:12:581',10,0.100165,0.343151,0.142413,0.206099,0.176037,0.059179,0.111679,0.263009,0.102644,0.253377,0.095713,0.068212,3
2709,'2022/02/22 00:06:12:679',10,0.09167,0.333458,0.127814,0.197792,0.163344,0.055577,0.10303,0.260389,0.092233,0.246157,0.085714,0.064593,3
2710,'2022/02/22 00:06:12:778',10,0.084429,0.32951,0.117748,0.187848,0.151994,0.05289,0.094284,0.25484,0.082123,0.242362,0.075502,0.061686,3
2711,'2022/02/22 00:06:12:877',10,0.079583,0.327713,0.109611,0.189734,0.145697,0.052928,0.087616,0.254554,0.075406,0.242175,0.069832,0.058718,3
2712,'2022/02/22 00:06:12:977',10,0.068783,0.325025,0.105222,0.194098,0.139047,0.055077,0.07642,0.250408,0.066743,0.239445,0.065765,0.05983,3
2713,'2022/02/22 00:06:13:077',10,0.063852,0.332861,0.093555,0.199767,0.13105,0.065061,0.067226,0.257554,0.057021,0.246276,0.058625,0.065794,3
2714,'2022/02/22 00:06:13:176',10,0.065543,0.355625,0.09712,0.225136,0.13083,0.087505,0.069211,0.281664,0.060266,0.268233,0.061254,0.083164,3
2715,'2022/02/22 00:06:13:275',10,0.073127,0.387615,0.108785,0.273052,0.144366,0.123798,0.080614,0.318076,0.073194,0.299565,0.071709,0.120072,3
2716,'2022/02/22 00:06:13:372',10,0.079851,0.44075,0.120584,0.318587,0.151691,0.175877,0.08684,0.371924,0.078278,0.361184,0.083254,0.162491,3
2717,'2022/02/22 00:06:13:471',10,0.076954,0.487527,0.117485,0.38812,0.154427,0.231905,0.079636,0.431805,0.073807,0.42067,0.083322,0.2201,3
2718,'2022/02/22 00:06:13:570',10,0.08063,0.542865,0.114299,0.441237,0.150104,0.288427,0.07969,0.494116,0.072019,0.483021,0.079602,0.275779,3
2719,'2022/02/22 00:06:13:669',10,0.084884,0.582134,0.117046,0.479733,0.148175,0.331112,0.082313,0.533075,0.074274,0.524266,0.078285,0.31751,3
2720,'2022/02/22 00:06:13:774',10,0.088355,0.600643,0.119636,0.497072,0.152512,0.350448,0.085337,0.548964,0.078114,0.542207,0.080726,0.333265,3
2721,'2022/02/22 00:06:13:867',10,0.094143,0.612941,0.124735,0.504491,0.158373,0.363276,0.093541,0.564376,0.085109,0.557196,0.084698,0.351493,3
2722,'2022/02/22 00:06:13:966',10,0.105023,0.622451,0.137623,0.522699,0.168769,0.375175,0.106333,0.573704,0.09684,0.568695,0.098605,0.362953,3
2723,'2022/02/22 00:06:14:065',10,0.118046,0.629382,0.163969,0.541289,0.194474,0.396087,0.126281,0.587496,0.118406,0.583343,0.119952,0.38066,3
2724,'2022/02/22 00:06:14:164',10,0.146696,0.643989,0.190233,0.544827,0.2218,0.406328,0.159678,0.600803,0.146904,0.592269,0.14531,0.389238,3
2725,'2022/02/22 00:06:14:264',10,0.17326,0.655749,0.218147,0.555028,0.244227,0.412095,0.187279,0.613879,0.175635,0.60421,0.168965,0.404744,3
2726,'2022/02/22 00:06:14:364',10,0.19648,0.663639,0.238704,0.560398,0.264075,0.416361,0.20725,0.624188,0.19665,0.61588,0.190228,0.413198,3
2727,'2022/02/22 00:06:14:463',10,0.210717,0.65837,0.246668,0.559293,0.277439,0.416327,0.221581,0.626998,0.211375,0.613686,0.199099,0.416257,3
2728,'2022/02/22 00:06:14:563',10,0.21704,0.652235,0.254078,0.550021,0.283188,0.409401,0.229726,0.617222,0.218531,0.605329,0.205637,0.410715,3
2729,'2022/02/22 00:06:14:663',10,0.222104,0.637445,0.263376,0.533363,0.294073,0.398142,0.238386,0.594705,0.226551,0.579977,0.217326,0.395524,3
2730,'2022/02/22 00:06:14:762',10,0.22902,0.602532,0.273661,0.501025,0.304477,0.368395,0.248209,0.555684,0.236545,0.543944,0.231843,0.360891,3
2731,'2022/02/22 00:06:14:862',10,0.226908,0.554102,0.273404,0.442127,0.304566,0.319494,0.247915,0.496913,0.237287,0.484212,0.234778,0.309698,3
2732,'2022/02/22 00:06:14:954',10,0.225576,0.504828,0.274184,0.38249,0.302129,0.261425,0.249146,0.436738,0.238031,0.423974,0.235183,0.256151,3
2733,'2022/02/22 00:06:15:055',10,0.23086,0.454761,0.276052,0.330848,0.300979,0.216362,0.253167,0.386537,0.241305,0.375639,0.238919,0.214219,3
2734,'2022/02/22 00:06:15:153',10,0.238904,0.412476,0.277127,0.298896,0.305127,0.190805,0.260125,0.349659,0.248989,0.339818,0.244739,0.189811,3
2735,'2022/02/22 00:06:15:253',10,0.241435,0.396386,0.27575,0.283376,0.295409,0.186049,0.259593,0.339127,0.2491,0.325646,0.242809,0.182895,3
2736,'2022/02/22 00:06:15:351',10,0.238796,0.391448,0.270967,0.281641,0.288719,0.187593,0.255778,0.335269,0.245655,0.321606,0.238516,0.184337,3
2737,'2022/02/22 00:06:15:451',10,0.235531,0.387953,0.267346,0.281143,0.280705,0.189352,0.250673,0.331726,0.241016,0.319825,0.233047,0.18913,3
2738,'2022/02/22 00:06:15:550',10,0.236679,0.387395,0.267377,0.282224,0.280891,0.193751,0.251095,0.329558,0.241441,0.320298,0.235286,0.193239,3
2739,'2022/02/22 00:06:15:649',10,0.234799,0.395956,0.266019,0.291306,0.277498,0.207999,0.249002,0.338441,0.240158,0.327365,0.234362,0.207814,3
2740,'2022/02/22 00:06:15:749',10,0.231125,0.402288,0.259152,0.29951,0.271739,0.217634,0.246133,0.346725,0.236128,0.33809,0.230318,0.216163,3
2741,'2022/02/22 00:06:15:852',10,0.231651,0.392902,0.259632,0.290372,0.271679,0.211633,0.245555,0.33746,0.235752,0.327149,0.229796,0.209673,3
2742,'2022/02/22 00:06:15:949',10,0.237873,0.371901,0.26948,0.277923,0.280086,0.195987,0.253823,0.312808,0.243988,0.304238,0.238727,0.196904,3
2743,'2022/02/22 00:06:16:045',10,0.243991,0.356204,0.273341,0.258507,0.285302,0.18271,0.258521,0.297971,0.249429,0.291664,0.245627,0.184062,3
2744,'2022/02/22 00:06:16:144',10,0.242813,0.3453,0.271039,0.247322,0.27877,0.171975,0.256655,0.289964,0.248255,0.280522,0.241365,0.174117,3
2745,'2022/02/22 00:06:16:244',10,0.239202,0.338955,0.265852,0.239415,0.274165,0.165564,0.252137,0.283901,0.243684,0.272941,0.235816,0.169242,3
2746,'2022/02/22 00:06:16:342',10,0.23493,0.331378,0.261138,0.230752,0.26903,0.155983,0.247835,0.273504,0.238574,0.2632,0.230548,0.160939,3
2747,'2022/02/22 00:06:16:441',10,0.227073,0.323011,0.252443,0.224168,0.261093,0.148466,0.239457,0.261986,0.230422,0.253041,0.222213,0.155282,3
2748,'2022/02/22 00:06:16:540',10,0.220814,0.322669,0.245689,0.223203,0.252134,0.144258,0.233238,0.262528,0.224009,0.256529,0.214738,0.150283,3
2749,'2022/02/22 00:06:16:640',10,0.217211,0.320859,0.241123,0.219791,0.246998,0.14073,0.230747,0.262466,0.220283,0.254966,0.209036,0.148286,3
2750,'2022/02/22 00:06:16:739',10,0.212561,0.314137,0.236372,0.211738,0.243553,0.134339,0.223979,0.255345,0.214424,0.246385,0.203754,0.141901,3
2751,'2022/02/22 00:06:16:839',10,0.211127,0.307691,0.232994,0.203961,0.243929,0.125844,0.221119,0.247559,0.212076,0.234299,0.200702,0.13392,3
2752,'2022/02/22 00:06:16:937',10,0.210267,0.298029,0.234041,0.195448,0.243138,0.114873,0.219003,0.240442,0.210619,0.227251,0.199348,0.12305,3
2753,'2022/02/22 00:06:17:035',10,0.209334,0.28808,0.232456,0.184733,0.241957,0.103833,0.218393,0.228121,0.209341,0.216118,0.19754,0.111032,3
2754,'2022/02/22 00:06:17:134',10,0.208126,0.282052,0.229404,0.175744,0.240947,0.097464,0.219506,0.224623,0.209339,0.213871,0.197031,0.104233,3
2755,'2022/02/22 00:06:17:232',10,0.207171,0.277109,0.228429,0.168141,0.239818,0.089289,0.217969,0.217262,0.20822,0.206815,0.195545,0.098127,3
2756,'2022/02/22 00:06:17:332',10,0.206518,0.271433,0.226103,0.162377,0.239413,0.08236,0.218664,0.211837,0.207945,0.202134,0.195225,0.091921,3
2757,'2022/02/22 00:06:17:431',10,0.208435,0.265148,0.229783,0.157478,0.242537,0.076579,0.218575,0.204279,0.209231,0.192845,0.197762,0.084699,3
2758,'2022/02/22 00:06:17:529',10,0.21202,0.25633,0.235955,0.149138,0.247648,0.067931,0.222133,0.19411,0.213099,0.184883,0.202608,0.076913,3
2759,'2022/02/22 00:06:17:629',10,0.215232,0.248923,0.240508,0.141058,0.252615,0.059235,0.226883,0.186604,0.218012,0.176409,0.207278,0.065926,3
2760,'2022/02/22 00:06:17:728',10,0.214332,0.238221,0.239196,0.132139,0.250952,0.049391,0.224851,0.174722,0.21625,0.16436,0.204107,0.056149,3
2761,'2022/02/22 00:06:17:828',10,0.213484,0.230854,0.235726,0.121842,0.250222,0.040109,0.225829,0.169625,0.216096,0.157788,0.203127,0.048217,3
2762,'2022/02/22 00:06:17:927',10,0.216233,0.224581,0.240903,0.115059,0.254384,0.03371,0.229624,0.161685,0.219962,0.152575,0.207267,0.040574,3
2763,'2022/02/22 00:06:18:027',10,0.218859,0.219908,0.243399,0.109852,0.25906,0.029321,0.232248,0.15724,0.222861,0.145427,0.211626,0.035713,3
2764,'2022/02/22 00:06:18:126',10,0.222068,0.214454,0.247056,0.105936,0.262995,0.023737,0.236163,0.151914,0.226624,0.14299,0.215758,0.031822,3
2765,'2022/02/22 00:06:18:225',10,0.225874,0.209296,0.251303,0.100887,0.266938,0.019546,0.239989,0.146002,0.230639,0.135612,0.220776,0.025111,3
2766,'2022/02/22 00:06:18:324',10,0.228783,0.205257,0.255294,0.096899,0.270968,0.015417,0.243912,0.143224,0.234467,0.133098,0.225249,0.022936,3
2767,'2022/02/22 00:06:18:423',10,0.229742,0.204513,0.256366,0.094744,0.27218,0.014567,0.24535,0.143548,0.235411,0.133524,0.22596,0.019809,3
2768,'2022/02/22 00:06:18:523',10,0.229334,0.204024,0.255441,0.093651,0.271517,0.013149,0.244433,0.142686,0.234303,0.130317,0.224766,0.018935,3
2769,'2022/02/22 00:06:18:622',10,0.229,0.203243,0.254765,0.092676,0.27111,0.013237,0.243941,0.141105,0.234284,0.129243,0.224786,0.018183,3
2770,'2022/02/22 00:06:18:721',10,0.228315,0.203399,0.255692,0.094462,0.271571,0.012446,0.244384,0.142545,0.234044,0.130389,0.224091,0.016586,3
2771,'2022/02/22 00:06:18:820',10,0.227868,0.205452,0.255432,0.096938,0.270505,0.013859,0.243579,0.144173,0.233162,0.132414,0.223486,0.017323,3
2772,'2022/02/22 00:06:18:920',10,0.227096,0.207866,0.253907,0.098954,0.270106,0.016261,0.243636,0.146845,0.233063,0.137145,0.224051,0.019897,3
2773,'2022/02/22 00:06:19:018',10,0.227513,0.209048,0.254343,0.098846,0.269794,0.016915,0.243531,0.147718,0.232804,0.137258,0.223339,0.02032,3
2774,'2022/02/22 00:06:19:118',10,0.227323,0.208967,0.254103,0.098985,0.269925,0.017864,0.244034,0.146847,0.23294,0.137851,0.223644,0.021736,3
2775,'2022/02/22 00:06:19:217',10,0.226672,0.209662,0.25358,0.100158,0.269947,0.018403,0.242767,0.148544,0.232454,0.137682,0.222907,0.022357,3
2776,'2022/02/22 00:06:19:317',10,0.22584,0.216654,0.254652,0.10789,0.269064,0.025319,0.241275,0.155384,0.230961,0.146475,0.222472,0.028654,3
2777,'2022/02/22 00:06:19:416',10,0.221006,0.234081,0.251281,0.12362,0.265904,0.040091,0.236189,0.169975,0.226164,0.160565,0.218104,0.046206,3
2778,'2022/02/22 00:06:19:514',10,0.216729,0.255679,0.246818,0.146115,0.260189,0.058285,0.232668,0.192028,0.221683,0.184455,0.213009,0.062622,3
2779,'2022/02/22 00:06:19:614',10,0.215759,0.272176,0.244804,0.164044,0.257969,0.075773,0.231341,0.20992,0.22085,0.202483,0.211845,0.080171,3
2780,'2022/02/22 00:06:19:714',10,0.21632,0.28796,0.247665,0.182069,0.259856,0.094306,0.231623,0.225638,0.221661,0.217412,0.21356,0.09402,3
2781,'2022/02/22 00:06:19:813',10,0.217964,0.301651,0.248006,0.194651,0.260921,0.107922,0.231549,0.239966,0.222556,0.232034,0.215748,0.108537,3
2782,'2022/02/22 00:06:19:906',10,0.218757,0.313795,0.249217,0.209483,0.262448,0.122294,0.232355,0.253805,0.22302,0.246674,0.217357,0.121449,3
2783,'2022/02/22 00:06:20:006',10,0.221645,0.321762,0.25339,0.221019,0.266662,0.133489,0.234831,0.263847,0.226881,0.254158,0.221267,0.131751,3
2784,'2022/02/22 00:06:20:104',10,0.227129,0.323783,0.257984,0.225924,0.272835,0.138685,0.241149,0.268766,0.233141,0.258837,0.227634,0.138323,3
2785,'2022/02/22 00:06:20:204',10,0.232875,0.325659,0.263616,0.227596,0.278756,0.143231,0.248146,0.27079,0.239433,0.262183,0.234346,0.14076,3
2786,'2022/02/22 00:06:20:303',10,0.2395,0.3339,0.270108,0.236562,0.287475,0.154154,0.255172,0.279879,0.247187,0.268942,0.242593,0.146809,3
2787,'2022/02/22 00:06:20:407',10,0.244263,0.337476,0.276654,0.244697,0.293458,0.161225,0.259713,0.285929,0.251885,0.275598,0.24874,0.154428,3
2788,'2022/02/22 00:06:20:505',10,0.252846,0.344385,0.286007,0.253103,0.30366,0.168637,0.269015,0.293094,0.260501,0.282472,0.258357,0.160349,3
2789,'2022/02/22 00:06:20:597',10,0.263403,0.345256,0.297786,0.256168,0.313936,0.171905,0.280725,0.295358,0.272229,0.281737,0.270187,0.164067,3
2790,'2022/02/22 00:06:20:696',10,0.274813,0.345185,0.308718,0.256957,0.324854,0.173618,0.291707,0.295277,0.284092,0.279349,0.281205,0.165305,3
2791,'2022/02/22 00:06:20:802',10,0.285402,0.34407,0.321269,0.257735,0.33701,0.174672,0.303136,0.294358,0.295104,0.280131,0.293828,0.164119,3
